Open,High,Low,Close,Adj Close,Volume,Date,Company
0.5792859792709351,0.642857015132904,0.5557140111923218,0.6414290070533752,0.6414290070533752,3231200,2002-11-13,Netflix
0.642857015132904,0.6449999809265137,0.6185709834098816,0.6185709834098816,0.6185709834098816,931000,2002-11-14,Netflix
0.6421430110931396,0.6535710096359253,0.5892860293388367,0.6499999761581421,0.6499999761581421,2045400,2002-11-15,Netflix
0.6485710144042969,0.7807139754295349,0.625,0.7785710096359253,0.7785710096359253,10061800,2002-11-18,Netflix
0.7200000286102295,0.7207139730453491,0.62357097864151,0.6642860174179077,0.6642860174179077,28194600,2002-11-19,Netflix
0.6742860078811646,0.7278569936752319,0.6607139706611633,0.7171429991722107,0.7171429991722107,10085600,2002-11-20,Netflix
0.7285709977149963,0.7857139706611633,0.7178570032119751,0.7857139706611633,0.7857139706611633,10516800,2002-11-21,Netflix
0.7571430206298828,0.800000011920929,0.7521430253982544,0.7864289879798889,0.7864289879798889,4492600,2002-11-22,Netflix
0.7928569912910461,0.7964289784431458,0.7535709738731384,0.7928569912910461,0.7928569912910461,4771200,2002-11-25,Netflix
0.7714290022850037,0.7857139706611633,0.74857097864151,0.7492859959602356,0.7492859959602356,1771000,2002-11-26,Netflix
0.7614290118217468,0.7657139897346497,0.7435709834098816,0.75142902135849,0.75142902135849,1069600,2002-11-27,Netflix
0.75,0.7950000166893005,0.7428569793701172,0.7749999761581421,0.7749999761581421,932400,2002-11-29,Netflix
0.7428569793701172,0.7964289784431458,0.7242860198020935,0.7614290118217468,0.7614290118217468,2009000,2002-12-02,Netflix
0.75,0.7892860174179077,0.7392860054969788,0.7707139849662781,0.7707139849662781,1164800,2002-12-03,Netflix
0.7428569793701172,0.75,0.6964290142059326,0.7099999785423279,0.7099999785423279,2468200,2002-12-04,Netflix
0.8585709929466248,0.8642860054969788,0.7699999809265137,0.7857139706611633,0.7857139706611633,12632200,2002-12-05,Netflix
0.7850000262260437,0.7978569865226746,0.7378569841384888,0.7821429967880249,0.7821429967880249,3883600,2002-12-06,Netflix
0.7957140207290649,0.800000011920929,0.76357102394104,0.7992860078811646,0.7992860078811646,4068400,2002-12-09,Netflix
0.800000011920929,0.8728569746017456,0.7992860078811646,0.8714290261268616,0.8714290261268616,3236800,2002-12-10,Netflix
0.8542860150337219,0.9285709857940674,0.8407139778137207,0.8971430063247681,0.8971430063247681,4895800,2002-12-11,Netflix
0.9057139754295348,0.9142860174179076,0.8857139945030212,0.9007139801979065,0.9007139801979065,2534000,2002-12-12,Netflix
0.8999999761581421,0.9142860174179076,0.8607140183448792,0.892857015132904,0.892857015132904,1395800,2002-12-13,Netflix
0.8985710144042969,0.927856981754303,0.8678569793701172,0.913571000099182,0.913571000099182,2098600,2002-12-16,Netflix
0.9142860174179076,0.9271429777145386,0.892857015132904,0.9064289927482604,0.9064289927482604,1680000,2002-12-17,Netflix
0.8964290022850037,0.8985710144042969,0.76357102394104,0.7850000262260437,0.7850000262260437,13378400,2002-12-18,Netflix
0.7707139849662781,0.7992860078811646,0.7585710287094116,0.7714290022850037,0.7714290022850037,3781400,2002-12-19,Netflix
0.7642859816551208,0.7714290022850037,0.7285709977149963,0.7642859816551208,0.7642859816551208,4384800,2002-12-20,Netflix
0.7392860054969788,0.7607139945030212,0.7278569936752319,0.732142984867096,0.732142984867096,3311000,2002-12-23,Netflix
0.7285709977149963,0.732142984867096,0.6992859840393066,0.7071430087089539,0.7071430087089539,4895800,2002-12-24,Netflix
0.7021430134773254,0.7142860293388367,0.6842859983444214,0.6964290142059326,0.6964290142059326,2122400,2002-12-26,Netflix
0.692857027053833,0.7085710167884827,0.6857140064239502,0.6907140016555786,0.6907140016555786,4592000,2002-12-27,Netflix
0.7035710215568542,0.7142860293388367,0.6857140064239502,0.7135710120201111,0.7135710120201111,5198200,2002-12-30,Netflix
0.7128570079803467,0.800000011920929,0.692857027053833,0.7864289879798889,0.7864289879798889,11369400,2002-12-31,Netflix
0.8464289903640747,0.8999999761581421,0.8107140064239502,0.817857027053833,0.817857027053833,8397200,2003-01-02,Netflix
0.8500000238418579,0.8500000238418579,0.7714290022850037,0.7728570103645325,0.7728570103645325,3248000,2003-01-03,Netflix
0.7857139706611633,0.800000011920929,0.7621430158615112,0.7928569912910461,0.7928569912910461,3003000,2003-01-06,Netflix
0.7714290022850037,0.7957140207290649,0.7714290022850037,0.7835710048675537,0.7835710048675537,1937600,2003-01-07,Netflix
0.7714290022850037,0.857142984867096,0.7621430158615112,0.8149999976158142,0.8149999976158142,5356400,2003-01-08,Netflix
0.824999988079071,0.8457139730453491,0.8092859983444214,0.8385710120201111,0.8385710120201111,5322800,2003-01-09,Netflix
0.8349999785423279,0.9071429967880248,0.8285710215568542,0.8864290118217468,0.8864290118217468,5434800,2003-01-10,Netflix
0.8578569889068604,0.8835710287094116,0.8550000190734863,0.8671429753303528,0.8671429753303528,4408600,2003-01-13,Netflix
0.8714290261268616,0.8821430206298828,0.8364289999008179,0.8600000143051147,0.8600000143051147,2549400,2003-01-14,Netflix
0.8492860198020935,0.8821430206298828,0.8478569984436035,0.8714290261268616,0.8714290261268616,9430400,2003-01-15,Netflix
0.9071429967880248,0.9564290046691896,0.857142984867096,0.857142984867096,0.857142984867096,18653600,2003-01-16,Netflix
0.8428570032119751,0.8500000238418579,0.7892860174179077,0.8171430230140686,0.8171430230140686,5364800,2003-01-17,Netflix
0.826429009437561,0.8500000238418579,0.7928569912910461,0.8142859935760498,0.8142859935760498,6081600,2003-01-21,Netflix
0.8128569722175598,0.8535709977149963,0.8057140111923218,0.8285710215568542,0.8285710215568542,4173400,2003-01-22,Netflix
0.8507140278816223,0.9057139754295348,0.8357139825820923,0.8700000047683716,0.8700000047683716,7219800,2003-01-23,Netflix
0.875,0.8842859864234924,0.8464289903640747,0.8807139992713928,0.8807139992713928,6353200,2003-01-24,Netflix
0.8642860054969788,0.8771430253982544,0.8364289999008179,0.8771430253982544,0.8771430253982544,3439800,2003-01-27,Netflix
0.8592860102653503,0.917856991291046,0.8507140278816223,0.8964290022850037,0.8964290022850037,4946200,2003-01-28,Netflix
0.8999999761581421,0.8999999761581421,0.8450000286102295,0.8814290165901184,0.8814290165901184,2956800,2003-01-29,Netflix
0.892857015132904,0.9114289879798888,0.8821430206298828,0.9021430015563964,0.9021430015563964,3700200,2003-01-30,Netflix
0.9057139754295348,0.9464290142059326,0.8899999856948853,0.942857027053833,0.942857027053833,4019400,2003-01-31,Netflix
0.9385709762573242,0.9414290189743042,0.892857015132904,0.9142860174179076,0.9142860174179076,2836400,2003-02-03,Netflix
0.8999999761581421,0.9107139706611632,0.8607140183448792,0.8785709738731384,0.8785709738731384,2039800,2003-02-04,Netflix
0.8757140040397644,0.8857139945030212,0.8442860245704651,0.8528569936752319,0.8528569936752319,3484600,2003-02-05,Netflix
0.8542860150337219,0.857142984867096,0.8242859840393066,0.8321430087089539,0.8321430087089539,3735200,2003-02-06,Netflix
0.8428570032119751,0.875,0.8349999785423279,0.8700000047683716,0.8700000047683716,5016200,2003-02-07,Netflix
0.87357097864151,0.9121429920196532,0.8678569793701172,0.8907139897346497,0.8907139897346497,7305200,2003-02-10,Netflix
0.9214289784431458,0.9357140064239502,0.9007139801979065,0.9271429777145386,0.9271429777145386,4790800,2003-02-11,Netflix
0.9549999833106996,0.957143008708954,0.9285709857940674,0.9485710263252258,0.9485710263252258,5615400,2003-02-12,Netflix
0.9507139921188354,0.9507139921188354,0.9442859888076782,0.9442859888076782,0.9442859888076782,6092800,2003-02-13,Netflix
0.9521430134773254,1.0199999809265137,0.947143018245697,1.0171430110931396,1.0171430110931396,8435000,2003-02-14,Netflix
1.022143006324768,1.0564290285110474,1.002856969833374,1.0471429824829102,1.0471429824829102,6267800,2003-02-18,Netflix
1.0585709810256958,1.089285969734192,1.048570990562439,1.0814290046691897,1.0814290046691897,5118400,2003-02-19,Netflix
1.1064289808273315,1.125,1.0742859840393066,1.0985709428787231,1.0985709428787231,6339200,2003-02-20,Netflix
1.100000023841858,1.100000023841858,1.0328569412231443,1.0642859935760498,1.0642859935760498,6255200,2003-02-21,Netflix
1.0242860317230225,1.0421429872512815,1.0007139444351196,1.002856969833374,1.002856969833374,12339600,2003-02-24,Netflix
0.98642897605896,1.0607140064239502,0.9649999737739564,1.0464290380477903,1.0464290380477903,4629800,2003-02-25,Netflix
1.054286003112793,1.059999942779541,1.0064289569854736,1.0392860174179075,1.0392860174179075,3878000,2003-02-26,Netflix
1.0585709810256958,1.1785709857940674,1.0549999475479126,1.1785709857940674,1.1785709857940674,23119600,2003-02-27,Netflix
1.1878570318222046,1.2285710573196411,1.1642860174179075,1.222143054008484,1.222143054008484,11879000,2003-02-28,Netflix
1.2078570127487185,1.2200000286102295,1.125,1.1399999856948853,1.1399999856948853,15797600,2003-03-03,Netflix
1.1421430110931396,1.1721429824829102,1.1100000143051147,1.167857050895691,1.167857050895691,5565000,2003-03-04,Netflix
1.1685709953308103,1.1685709953308103,1.1257139444351196,1.1535710096359253,1.1535710096359253,3498600,2003-03-05,Netflix
1.1649999618530271,1.1778570413589478,1.1428569555282593,1.1642860174179075,1.1642860174179075,3455200,2003-03-06,Netflix
1.1414289474487305,1.1857140064239502,1.125,1.1492860317230225,1.1492860317230225,4853800,2003-03-07,Netflix
1.1414289474487305,1.1642860174179075,1.122143030166626,1.1235710382461548,1.1235710382461548,3424400,2003-03-10,Netflix
1.1235710382461548,1.125,1.0714290142059326,1.1071430444717407,1.1071430444717407,5531400,2003-03-11,Netflix
1.1035710573196411,1.1078569889068604,1.0642859935760498,1.0757139921188354,1.0757139921188354,5751200,2003-03-12,Netflix
1.097143054008484,1.1835709810256958,1.089285969734192,1.160714030265808,1.160714030265808,7560000,2003-03-13,Netflix
1.1857140064239502,1.2107139825820925,1.170714020729065,1.182142972946167,1.182142972946167,6129200,2003-03-14,Netflix
1.1842859983444214,1.2921429872512815,1.1185710430145264,1.285714030265808,1.285714030265808,16616600,2003-03-17,Netflix
1.3214290142059326,1.3700000047683716,1.2907140254974363,1.339285969734192,1.339285969734192,21091000,2003-03-18,Netflix
1.363571047782898,1.3985710144042969,1.3357139825820925,1.3742860555648804,1.3742860555648804,16062200,2003-03-19,Netflix
1.3892860412597656,1.4064290523529053,1.329285979270935,1.3450000286102295,1.3450000286102295,14603400,2003-03-20,Netflix
1.3650000095367432,1.4007140398025513,1.3078570365905762,1.3250000476837158,1.3250000476837158,8150800,2003-03-21,Netflix
1.3049999475479126,1.3285709619522097,1.2678569555282593,1.285714030265808,1.285714030265808,8996400,2003-03-24,Netflix
1.285714030265808,1.3921430110931396,1.282142996788025,1.375,1.375,12602800,2003-03-25,Netflix
1.385714054107666,1.4814289808273315,1.375,1.4714289903640747,1.4714289903640747,18580800,2003-03-26,Netflix
1.464285969734192,1.565000057220459,1.442857027053833,1.5521429777145386,1.5521429777145386,30632000,2003-03-27,Netflix
1.5535709857940674,1.5950000286102295,1.4792859554290771,1.5042860507965088,1.5042860507965088,26143600,2003-03-28,Netflix
1.4421429634094238,1.5071430206298828,1.4364290237426758,1.4535709619522097,1.4535709619522097,8283800,2003-03-31,Netflix
1.464285969734192,1.4700000286102295,1.3257139921188354,1.3542859554290771,1.3542859554290771,17019800,2003-04-01,Netflix
1.4285709857940674,1.472143054008484,1.397143006324768,1.4171429872512815,1.4171429872512815,22761200,2003-04-02,Netflix
1.442857027053833,1.4464290142059326,1.397143006324768,1.4285709857940674,1.4285709857940674,8033200,2003-04-03,Netflix
1.440000057220459,1.4592859745025637,1.38857102394104,1.3964289426803589,1.3964289426803589,5884200,2003-04-04,Netflix
1.442857027053833,1.5178569555282593,1.4114290475845337,1.4249999523162842,1.4249999523162842,10315200,2003-04-07,Netflix
1.420714020729065,1.4714289903640747,1.364285945892334,1.4414290189743042,1.4414290189743042,6265000,2003-04-08,Netflix
1.4821430444717407,1.4857139587402344,1.4285709857940674,1.457142949104309,1.457142949104309,5864600,2003-04-09,Netflix
1.4635709524154663,1.511428952217102,1.4364290237426758,1.5014289617538452,1.5014289617538452,5419400,2003-04-10,Netflix
1.5,1.5499999523162842,1.475000023841858,1.4835710525512695,1.4835710525512695,4790800,2003-04-11,Netflix
1.4507139921188354,1.4785710573196411,1.4357140064239502,1.442857027053833,1.442857027053833,5355000,2003-04-14,Netflix
1.4357140064239502,1.4500000476837158,1.4085710048675537,1.4392859935760498,1.4392859935760498,6311200,2003-04-15,Netflix
1.448570966720581,1.4728569984436035,1.4357140064239502,1.4692859649658203,1.4692859649658203,4533200,2003-04-16,Netflix
1.475000023841858,1.5714290142059326,1.4692859649658203,1.5685709714889526,1.5685709714889526,13462400,2003-04-17,Netflix
1.692857027053833,1.76357102394104,1.614285945892334,1.7592860460281372,1.7592860460281372,48573000,2003-04-21,Netflix
1.7485710382461548,1.7485710382461548,1.602856993675232,1.6407140493392944,1.6407140493392944,30570400,2003-04-22,Netflix
1.647143006324768,1.6492860317230225,1.432142972946167,1.4800000190734863,1.4800000190734863,36787800,2003-04-23,Netflix
1.4671430587768557,1.627856969833374,1.4500000476837158,1.5728570222854614,1.5728570222854614,35765800,2003-04-24,Netflix
1.570713996887207,1.5857139825820925,1.4921430349349976,1.510714054107666,1.510714054107666,14922600,2003-04-25,Netflix
1.5,1.589285969734192,1.5,1.5828570127487185,1.5828570127487185,22727600,2003-04-28,Netflix
